confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8516666666666666,0.8416666666666666,0.95,0.8657142857142857,1,1
like,1.0,1.0,1.0,1.0,1,0
salad,0.25166666666666665,0.44333333333333336,0.8333333333333333,0.5478571428571428,1,1
corn,0.48999999999999994,0.48999999999999994,1.0,0.645,1,1
cucumb,0.45999999999999985,0.5516666666666665,0.9,0.6645238095238095,1,1
green,0.9216666666666666,1.0,0.9,0.9400000000000001,2,1
banana,0.30833333333333335,0.4833333333333333,0.7833333333333333,0.570952380952381,1,1
look,0.75,1.0,0.85,0.9066666666666666,1,0
Folder Number:  6000
Accuracy:  0.6291666666666667
F1-Score:  0.7675892857142858
Precision:  0.7262500000000001
Recall:  0.9020833333333333
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8083333333333332,0.725,0.95,0.8071428571428572,1,1
like,0.95,1.0,0.9666666666666666,0.9800000000000001,1,0
salad,0.9216666666666666,1.0,0.8666666666666666,0.9133333333333333,1,1
corn,0.4333333333333334,0.4916666666666667,0.9333333333333332,0.6221428571428571,1,1
cucumb,0.31333333333333335,0.4383333333333333,0.8666666666666668,0.5538095238095238,1,1
green,1.0,1.0,1.0,1.0,2,1
banana,0.40499999999999997,0.4716666666666667,0.9333333333333332,0.5966666666666667,1,1
look,0.8,1.0,0.8833333333333332,0.9266666666666665,1,0
Folder Number:  6000
Accuracy:  0.7039583333333334
F1-Score:  0.799970238095238
Precision:  0.7658333333333334
Recall:  0.9249999999999999
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9550000000000001,1.0,0.9333333333333332,0.96,1,1
like,0.85,1.0,0.8999999999999998,0.9400000000000001,1,0
salad,0.9416666666666667,1.0,0.9333333333333332,0.96,1,1
corn,0.3433333333333334,0.43499999999999994,0.8666666666666666,0.5650000000000001,1,1
cucumb,0.44666666666666666,0.4800000000000001,0.9666666666666666,0.6221428571428571,1,1
green,0.95,1.0,0.9333333333333332,0.96,2,1
banana,0.32333333333333336,0.3816666666666667,0.9,0.5238095238095238,1,1
look,0.85,1.0,0.9,0.9400000000000001,1,0
Folder Number:  6000
Accuracy:  0.7075
F1-Score:  0.8088690476190477
Precision:  0.7870833333333334
Recall:  0.9166666666666666
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9416666666666667,1.0,0.9166666666666666,0.9466666666666667,1,1
like,0.65,1.0,0.8,0.8733333333333333,1,0
salad,1.0,1.0,1.0,1.0,1,1
corn,0.20166666666666666,0.3383333333333334,0.7833333333333333,0.4461904761904762,1,1
cucumb,0.43666666666666665,0.4616666666666667,0.9666666666666666,0.6066666666666667,1,1
green,1.0,1.0,1.0,1.0,2,1
banana,0.21833333333333335,0.40166666666666667,0.75,0.4980952380952381,1,1
look,0.85,1.0,0.9,0.9400000000000001,1,0
Folder Number:  6000
Accuracy:  0.6622916666666667
F1-Score:  0.7888690476190476
Precision:  0.7752083333333333
Recall:  0.8895833333333333
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8216666666666667,1.0,0.8333333333333333,0.89,1,1
like,0.95,1.0,0.9666666666666666,0.9800000000000001,1,0
salad,0.33999999999999997,0.3983333333333333,0.9166666666666666,0.5333333333333334,1,1
corn,0.39166666666666666,0.475,0.8833333333333332,0.5919047619047619,1,1
cucumb,0.32999999999999996,0.3883333333333333,0.9166666666666666,0.5264285714285715,1,1
