confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9550000000000001,1.0,0.9333333333333332,0.9600000000000002,1,1
like,0.85,1.0,0.9,0.9400000000000001,1,0
salad,0.8966666666666667,1.0,0.8333333333333333,0.8933333333333333,1,1
corn,0.595,0.5916666666666666,0.9666666666666666,0.7161904761904763,1,1
cucumb,0.33666666666666667,0.38166666666666665,0.9166666666666666,0.5288095238095238,1,1
green,0.38833333333333336,0.38833333333333336,1.0,0.5459523809523811,2,1
banana,0.6616666666666666,0.7183333333333333,0.8166666666666667,0.714047619047619,1,1
look,0.9,1.0,0.9333333333333332,0.96,1,0
Folder Number:  6000
Accuracy:  0.6979166666666667
F1-Score:  0.7822916666666668
Precision:  0.76
Recall:  0.9124999999999999
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9466666666666667,1.0,0.9333333333333332,0.96,1,1
like,0.65,1.0,0.8166666666666667,0.8799999999999999,1,0
salad,0.9666666666666666,1.0,0.9666666666666666,0.9800000000000001,1,1
corn,0.9333333333333332,1.0,0.9166666666666666,0.9466666666666667,1,1
cucumb,0.295,0.3616666666666667,0.9333333333333332,0.5021428571428571,1,1
green,0.3783333333333333,0.3783333333333333,1.0,0.5323809523809524,2,1
banana,0.9666666666666666,1.0,0.95,0.9666666666666666,1,1
look,0.6,1.0,0.7833333333333333,0.86,1,0
Folder Number:  6000
Accuracy:  0.7170833333333333
F1-Score:  0.8284821428571428
Precision:  0.8425
Recall:  0.9125
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8233333333333335,0.7416666666666666,0.95,0.8157142857142856,1,1
like,0.85,1.0,0.8999999999999998,0.9400000000000001,1,0
salad,0.6133333333333333,0.625,0.8833333333333332,0.7109523809523809,1,1
corn,0.4366666666666667,0.5083333333333333,0.8666666666666666,0.6045238095238095,1,1
cucumb,0.46333333333333326,0.5149999999999999,0.85,0.610952380952381,1,1
green,0.45166666666666666,0.45166666666666666,1.0,0.6019047619047619,2,1
banana,0.6783333333333332,0.6,0.8666666666666666,0.6799999999999999,1,1
look,0.85,1.0,0.9,0.9400000000000001,1,0
Folder Number:  6000
Accuracy:  0.6458333333333334
F1-Score:  0.7380059523809523
Precision:  0.6802083333333333
Recall:  0.9020833333333333
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.7133333333333334,0.8083333333333332,0.8166666666666667,0.7723809523809524,1,1
like,0.8,1.0,0.8833333333333332,0.9266666666666667,1,0
salad,0.9466666666666667,1.0,0.9333333333333332,0.96,1,1
corn,0.9416666666666667,1.0,0.9166666666666666,0.9466666666666667,1,1
cucumb,0.9666666666666666,1.0,0.95,0.9666666666666666,1,1
green,0.41833333333333333,0.41833333333333333,1.0,0.5695238095238094,2,1
banana,0.9550000000000001,1.0,0.9166666666666666,0.9466666666666667,1,1
look,0.9,1.0,0.9333333333333332,0.96,1,0
Folder Number:  6000
Accuracy:  0.8302083333333332
F1-Score:  0.8810714285714285
Precision:  0.9033333333333333
Recall:  0.91875
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9166666666666666,1.0,0.9,0.9333333333333332,1,1
like,0.75,1.0,0.8333333333333333,0.9,1,0
salad,1.0,1.0,1.0,1.0,1,1
corn,0.5233333333333333,0.5316666666666666,0.9333333333333332,0.6583333333333333,1,1
cucumb,0.2733333333333333,0.31833333333333336,0.9166666666666666,0.4588095238095239,1,1
green,0.4600000000000001,0.4600000000000001,1.0,0.6104761904761904,2,1
banana,0.8833333333333332,1.0,0.8333333333333333,0.8933333333333333,1,1
look,0.7,1.0,0.8333333333333333,0.8933333333333333,1,0
Folder Number:  6000
Accuracy:  0.6883333333333332
F1-Score:  0.7934523809523809
Precision:  0.7887500000000001
Recall:  0.90625
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9,0.9166666666666666,0.9666666666666666,0.9333333333333332,1,1
like,0.4,1.0,0.7333333333333333,0.8166666666666667,1,0
salad,0.9666666666666666,1.0,0.95,0.9666666666666666,1,1
corn,1.0,1.0,1.0,1.0,1,1
cucumb,0.9333333333333332,1.0,0.9,0.9333333333333332,1,1
green,0.4149999999999999,0.48166666666666674,0.9333333333333332,0.6126190476190476,2,1
banana,0.8300000000000001,1.0,0.7833333333333333,0.8566666666666667,1,1
look,0.65,1.0,0.8333333333333334,0.89,1,0
Folder Number:  6000
Accuracy:  0.761875
F1-Score:  0.8761607142857143
Precision:  0.9247916666666667
Recall:  0.8875
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.6799999999999999,0.7,0.8166666666666667,0.7166666666666668,1,1
like,0.85,1.0,0.9166666666666666,0.9466666666666667,1,0
salad,0.93,1.0,0.8833333333333332,0.9266666666666667,1,1
corn,0.5116666666666667,0.56,0.8166666666666668,0.6388095238095238,1,1
cucumb,0.4333333333333334,0.4583333333333333,0.9666666666666666,0.605,1,1
green,0.4383333333333333,0.46333333333333326,0.9666666666666666,0.6138095238095238,2,1
banana,0.9550000000000001,1.0,0.9333333333333332,0.96,1,1
look,0.8,1.0,0.8833333333333332,0.9266666666666665,1,0
Folder Number:  6000
Accuracy:  0.6997916666666667
F1-Score:  0.7917857142857143
Precision:  0.7727083333333333
Recall:  0.8979166666666667
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.925,1.0,0.8833333333333332,0.9266666666666665,1,1
like,0.65,1.0,0.85,0.8966666666666667,1,0
salad,0.975,1.0,0.95,0.9666666666666666,1,1
corn,0.95,1.0,0.9333333333333332,0.96,1,1
cucumb,0.45999999999999996,0.5599999999999999,0.9,0.6683333333333332,1,1
green,0.4716666666666667,0.4716666666666667,1.0,0.6250000000000001,2,1
banana,0.7933333333333333,1.0,0.8,0.8700000000000001,1,1
look,0.8,1.0,0.8666666666666666,0.9199999999999999,1,0
Folder Number:  6000
Accuracy:  0.753125
